system,case_id,split,query,response,predicted_refusal,expected_refusal,accuracy_hit,retrieval_hit,text_similarity,latency_ms,source_titles
internal_rag,questanswer_3docs_007,questanswer_3docs,在黑海粮食协议中止后，乌克兰计划通过哪些新的路线和港口出口粮食，并且这些新的路线涉及哪些国家的协助？,在黑海粮食协议中止后，乌克兰计划通过多瑙河与亚得里亚海的克罗地亚港口出口粮食。 这一新路线涉及克罗地亚的支持和协助。 具体来说，乌克兰外长库列巴与克罗地亚外长拉德曼会谈后表示，两国同意探讨利用克罗地亚在多瑙河与亚得里亚海的港口来出口乌克兰的粮食。 此外，克罗地亚外交部国务秘书马图希奇也表示，克罗地亚准备帮助寻找乌克兰粮食出口的新路线，该国在亚得里亚海的铁路和港口是可能的替代路线之一。 这些新的出口路线不仅涉及克罗地亚，还涉及到通过多瑙河及欧盟陆路运输。 乌克兰目前依赖经由欧盟的陆路出口路线以及经由多瑙河的替代路线来出口粮食。,0,0,0,1,0.374,3511.04,CRUD_DOC_00053_第二位是奶或花生等成分。下一篇 （观察者网讯）黑海粮食协议中止后，乌克兰 | CRUD_DOC_00534_2023-08-01 08:54， 原标题：乌外长库列巴：与克罗地亚达成 | CRUD_DOC_00034_”。乌克兰外长库列巴7月17日在联合国安理会发表讲话/资料图在黑海运量通 | CRUD_DOC_00033_据路透社7月31日报道，乌克兰外长库列巴当天与克罗地亚外长拉德曼会谈后表 | CRUD_DOC_00423_2023-08-12 11:03， 原标题：乌总统：正在开发粮食出口新线
internal_rag,questanswer_3docs_008,questanswer_3docs,在台风“卡努”和强降雨影响下，国家防总对哪些地区启动了何种级别的应急响应，并且哪些部门联合进行了防汛会商调度？,在台风“卡努”和强降雨的影响下，国家防总针对北京、天津、河北、山西、河南等重点省份启动了防汛二级应急响应。 此外，针对辽宁、山东启动了防汛防台风四级应急响应。 国家防总办公室、应急管理部与中国气象局、水利部等部门进行了防汛专题会商调度，研判雨情、水情、灾情和第6号台风“卡努”的发展趋势，并安排部署重点地区防汛救灾工作。,0,0,0,1,0.4228,2682.21,CRUD_DOC_00035_举报/反馈 据应急管理部网站消息，7月30日上午，国家防总副总指挥、应急 | CRUD_DOC_00036_本轮降水与前期出现暴雨洪涝灾害的地区重叠，要特别防范农田渍涝、中小河流洪 | CRUD_DOC_00861_2023-07-28 13:59，  原标题：部分地区或有严重洪涝灾害  | CRUD_DOC_00553_中共中央总书记、国家主席、中央军委主席习近平对防汛救灾工作作出重要指示。 | CRUD_DOC_00882_针对京津冀、东北等地的洪涝灾情，11日，国家防总、应急管理部等部门再次进
internal_rag,questanswer_3docs_009,questanswer_3docs,在“中国-老挝先天性心脏病联合筛查和治疗”医疗合作项目中，哪些机构联合提供了哪种移动医疗服务，并在老挝的哪些城市进行了儿童先心病筛查？,在中国 老挝先天性心脏病联合筛查和治疗”医疗合作项目中，由中国医学科学院阜外医院、云南省阜外心血管病医院、中华慈善总会和云南省政府新闻办等机构联合提供服务。 他们利用了云南省阜外心血管病医院的移动介入治疗手术车进行先心病儿童的免费筛查与治疗。 此次筛查主要在老挝的孟赛、琅勃拉邦和万象等地进行。,0,0,0,1,0.6273,2243.49,"CRUD_DOC_00037_”今年6月中下旬，在中国民间组织国际交流促进会协助下，中国医学科学院阜外 | CRUD_DOC_00055_新华社发(凯乔 摄)新华社万象6月23日电通讯:感谢中国医生给了孩子正常 | CRUD_DOC_00038_新华社发(凯乔 摄)6月中下旬,在中国民间组织国际交流促进会的协助下,此"
internal_rag,questanswer_3docs_010,questanswer_3docs,恐吓邮件中提到了哪些具体地点和时间，以及警方为保护李在明采取了哪些安全措施？,邮件还提到首尔多处，尤其是地铁内设有炸弹。 警方为保护李在明采取的安全措施包括：,0,0,0,1,0.2394,2878.06,CRUD_DOC_00057_极目新闻综合广州日报、南方日报 （来源：极目新闻） 2023-08-09 | CRUD_DOC_00020_2023-08-09 01:21， 当地时间2023年6月19日，韩国首 | CRUD_DOC_00058_2023-08-09 07:20， 【环球网报道】据韩联社报道，根据韩国 | CRUD_DOC_00056_报道称，首尔警察厅网络侦查队已经确认这一威胁，并发现这封邮件的发件人与之
internal_rag,hallu_modified_001,hallu_modified,"请根据知识库判断并纠正下面这段新闻续写中的错误，只输出纠正后的文本。
新闻开头：新华社银川9月22日电20日至22日，中共中央政治局委员、国家副主席李源潮在宁夏调研时指出，各级党委要认真落实习近平总书记要求，加强和改进党对群团工作的领导，积极有序推动群团改革。
    20日，李源潮来到银川贺兰县调研。
续写：在宁夏群团学院，李源潮与学院教职员工及学员深入交流，了解了学院群团工作的培训教学情况。",在银川贺兰县调研时，李源潮参观了大学生村官联盟创业基地，并与学院教职员工及学员进行了深入交流，了解了学院群团工作的培训教学情况。,0,0,0,1,0.3951,1662.18,CRUD_DOC_00059_新华社银川9月22日电20日至22日，中共中央政治局委员、国家副主席李源
internal_rag,hallu_modified_002,hallu_modified,"请根据知识库判断并纠正下面这段新闻续写中的错误，只输出纠正后的文本。
新闻开头：新华社上海11月21日电（记者潘清）本周伊始，A股温和反弹。21日上证综指重回3200点上方，走势明显强于“中小创”群体。两市成交较前一交易日有所放大，总量超过5900亿元。
续写：沪深两市午后有所回落，上证综指收盘下跌0.04%，收报3200.98点；",沪深两市午后有所回落，上证综指收盘上涨0.79%，收报3218.15点；,0,0,0,1,0.871,1843.91,CRUD_DOC_00060_新华社上海11月21日电（记者潘清）本周伊始，A股温和反弹。21日上证综 | CRUD_DOC_01224_两市成交略有萎缩，但也超过了1.1万亿元。 创业板指数盘中创出2192.
internal_rag,hallu_modified_003,hallu_modified,"请根据知识库判断并纠正下面这段新闻续写中的错误，只输出纠正后的文本。
新闻开头：新华社上海10月11日体育专电（记者郭敬丹 朱翃）11日的上海大师赛迎来巨星登场，赛会头号种子焦科维奇直落两盘得胜收获“开门红”。赛后，卫冕冠军又大秀中文，在镜头上写下的“笑”字和口中说出的“我爱你们”都令现场球迷欢呼声不断。
续写：在当天的比赛中，塞尔维亚球星焦科维奇以6-3、6-4的比分轻松战胜美国球员杰克·索克，晋级第二轮。",在当天的比赛中，塞尔维亚球星焦科维奇以6-3、6-3的比分轻松战胜意大利球员弗格尼尼，晋级16强。,0,0,0,1,0.9333,1809.25,CRUD_DOC_00061_新华社上海10月11日体育专电（记者郭敬丹 朱翃）11日的上海大师赛迎来
internal_rag,hallu_modified_004,hallu_modified,"请根据知识库判断并纠正下面这段新闻续写中的错误，只输出纠正后的文本。
新闻开头：新华社悉尼5月28日电（万思琦）未见冰山上的来客，一座冰山却亲自来了。2010年，一座冰山偶然漂移至南极联邦湾，为澳大利亚南极科考人员研究海冰变化对生态环境的影响提供了绝好机会。
续写：澳大利亚南极局局长斯蒂芬·米勒说，冰山漂移的现象非常罕见，但它是研究地球气候变化的重要线索。",澳大利亚南极科考人员跟踪观察了该冰山周围的生态环境。,0,0,0,1,0.338,1686.09,CRUD_DOC_00062_新华社悉尼5月28日电（万思琦）未见冰山上的来客，一座冰山却亲自来了。2
internal_rag,hallu_modified_005,hallu_modified,"请根据知识库判断并纠正下面这段新闻续写中的错误，只输出纠正后的文本。
新闻开头：新华社香港12月9日电（记者刘宁）在香港注册成立、由内地和香港学者组成的“中国城市竞争力研究会”9日在香港会展中心公布2015年中国城市竞争力排行榜，上海继续保持第一。深圳超越北京，跃居第三位，直逼排名第二的香港。
续写：当日活动由“中国城市竞争力研究会”和香港“策略发展局”联合主办，会上揭晓“中国城市综合竞争力排行榜”和“中国城市成长竞争力排行榜”。",新华社香港12月9日电（记者刘宁）当日活动由中国城市竞争力研究会公布2015年中国城市竞争力排行榜，上海继续保持第一。 会上揭晓“中国城市综合竞争力排行榜”和“中国城市成长竞争力排行榜”。,0,0,0,1,0.6769,1968.34,CRUD_DOC_00063_新华社香港12月9日电（记者刘宁）在香港注册成立、由内地和香港学者组成的
internal_rag,hallu_modified_006,hallu_modified,"请根据知识库判断并纠正下面这段新闻续写中的错误，只输出纠正后的文本。
新闻开头：新华社南宁2月17日专电（记者向志强）每年春运，都有大量铁路工作人员坚守在岗位上。今年春运，南宁铁路局南宁客运段值乘的动车上多了两对特殊组合：一对“动哥兄弟”和一对“动姐双胞胎”。
续写：这对“动哥兄弟”分别是来自湖南的肖健和来自四川的肖鹏，他们是一对双胞胎，今年除夕将在动车上度过。",这对“动哥兄弟”分别是来自河南开封的董照华和董照杰，他们不是双胞胎，而是相差两岁的亲兄弟。,0,0,0,1,0.7089,1911.53,CRUD_DOC_00064_新华社南宁2月17日专电（记者向志强）每年春运，都有大量铁路工作人员坚守
internal_rag,hallu_modified_007,hallu_modified,"请根据知识库判断并纠正下面这段新闻续写中的错误，只输出纠正后的文本。
新闻开头：新华社上海4月2日电（许晓青 周文其）上海2日公布的一项抽样调查结果显示，相恋1年及1年不到就结婚的“闪婚”族群在上海正逐步增多。民政部门的专家分析认为，上海青年“闪婚”已不再是“小众”现象。
续写：据调查数据显示，近年来，上海青年的“闪婚”比例已超过20%，这一现象引起了社会广泛关注。",据调查结果显示，相恋1年及1年以内就结婚的“闪婚”族群在上海正逐步增多。,0,0,0,1,0.2817,1800.99,CRUD_DOC_00065_新华社上海4月2日电（许晓青 周文其）上海2日公布的一项抽样调查结果显示
internal_rag,hallu_modified_008,hallu_modified,"请根据知识库判断并纠正下面这段新闻续写中的错误，只输出纠正后的文本。
新闻开头：新华社华盛顿6月11日电（记者李博闻）金州勇士队11日在客场以103：82击败克里夫兰骑士队，将美职篮总决赛系列赛总比分扳成2：2。
  库里状态回勇，伊戈达拉成为当晚X因素，两人各得到全队最高的22分。
续写：勇士队的核心史蒂夫·库里本场比赛状态回勇，全场比赛23投10中，其中三分球10投3中，得到了29分。",续写：勇士队的核心斯蒂芬·库里本场比赛状态回勇，全场比赛21投10中，其中三分球9投3中，得到了22分。,0,0,0,1,0.6154,1861.06,CRUD_DOC_00066_新华社华盛顿6月11日电（记者李博闻）金州勇士队11日在客场以103：8
internal_rag,hallu_modified_009,hallu_modified,"请根据知识库判断并纠正下面这段新闻续写中的错误，只输出纠正后的文本。
新闻开头：新华社长沙8月28日电（记者谭畅）2016赛季中甲联赛第24轮的比赛28日结束，天津权健客场2：3负于上海申鑫，积分榜首不保。贵州恒丰智诚和青岛黄海分别战胜各自对手，同积47分领跑。
续写：作为上赛季第四名，权健本赛季前23轮比赛拿到36分，仅丢6球，高居积分榜首位。",作为上赛季第四名，天津权健本赛季前23轮比赛拿到44分，仅丢10球，高居积分榜首位。,0,0,0,1,0.7027,1753.75,CRUD_DOC_00067_新华社长沙8月28日电（记者谭畅）2016赛季中甲联赛第24轮的比赛28
internal_rag,hallu_modified_010,hallu_modified,"请根据知识库判断并纠正下面这段新闻续写中的错误，只输出纠正后的文本。
新闻开头：新华社里斯本8月6日电（报道员陈柏乔）葡超豪门波尔图队5日官方宣布了意大利前锋奥斯瓦尔多和法国左后卫西索科的加盟。奥斯瓦尔多在和英超南安普顿队合同到期后自由加盟波尔图，签约1年并拥有两年的续约选项，新赛季将身披10号战袍。
续写：西索科则是从法甲特鲁瓦队转会而来，双方签约3年。",西索科则从英超阿斯顿维拉队以租借一年的形式重返“蓝白军团”，球衣依然为28号。,0,0,0,1,0.4828,1903.84,CRUD_DOC_00068_新华社里斯本8月6日电（报道员陈柏乔）葡超豪门波尔图队5日官方宣布了意大
internal_rag,negative_rejection_001,negative_rejection,关于“2023年7月20日，应急管理部、财政部联合下发《因灾倒塌、损坏住房恢复重建救助工作规范》的通知，规范倒损住房恢复重建救助相关工作。”，文中负责人的电子邮箱地址是什么？如果资料没有提供，请直接说明无法确定。,根据当前检索到的知识库内容，没有找到足够相关的参考资料，因此我暂时无法给出可靠回答。,1,1,0,0,0.0,2516.21,
internal_rag,negative_rejection_002,negative_rejection,关于“2023年8月16日，湖北省35个县市出现35℃以上高温，并预计未来三天高温将持续，局部地区可能有阵雨或雷阵雨，咸宁及其他强降水区域可能发生地质灾害。”，文中负责人的电子邮箱地址是什么？如果资料没有提供，请直接说明无法确定。,根据当前检索到的知识库内容，没有找到足够相关的参考资料，因此我暂时无法给出可靠回答。,1,1,0,0,0.0,2011.16,
internal_rag,negative_rejection_003,negative_rejection,关于“2021年8月7日至11日，山西省团校阳泉学院举办了团山西省委书记张钧主持的学习贯彻习近平总书记在同团中央新一届领导班子成员集体谈话时的重要讲话精神和团十九大部署暨提升基层改革攻坚能力专题培训班。”，文中负责人的电子邮箱地址是什么？如果资料没有提供，请直接说明无法确定。,根据当前检索到的知识库内容，没有找到足够相关的参考资料，因此我暂时无法给出可靠回答。,1,1,0,0,0.0,2476.55,
internal_rag,negative_rejection_004,negative_rejection,关于“2023年9月7日至9月9日，外滩大会组委会将在上海世博园举办全球级金融科技大会“2023 inclusion·外滩大会”。”，文中负责人的电子邮箱地址是什么？如果资料没有提供，请直接说明无法确定。,根据当前检索到的知识库内容，没有找到足够相关的参考资料，因此我暂时无法给出可靠回答。,1,1,0,0,0.0,2578.71,
internal_rag,negative_rejection_005,negative_rejection,关于“2023年7月27日，武汉市统计局和国家统计局武汉调查队发布了2023年上半年武汉市经济运行情况，全市GDP9503.33亿元，比上年同期增长5.0%。”，文中负责人的电子邮箱地址是什么？如果资料没有提供，请直接说明无法确定。,根据当前检索到的知识库内容，我无法确定。,1,1,0,0,0.0,2065.87,"CRUD_DOC_00013_2023-07-27 20:51:56， 湖北日报讯（记者朱惠）“上半年 | CRUD_DOC_00045_2023-07-28 13:13， 杭州城市风光。视觉中国 资料图7月2 | CRUD_DOC_00025_3个百分点，高于全国1.4个百分点。分产业看，第一产业增加值151亿元， | CRUD_DOC_00026_6%。分产业看,第一产业增加值1766.62亿元,增长4.1%;第二产业 | CRUD_DOC_00950_2023-08-07 19:53， 原标题：股票行情快报：大有能源（60"
internal_rag,negative_rejection_006,negative_rejection,关于“2023年7月29日，首届“瑶池杯”昆仑美食节在青海省格尔木市启动，期间包括厨王争霸赛、特色美食人气榜评选、非遗文化展演等活动。”，文中负责人的电子邮箱地址是什么？如果资料没有提供，请直接说明无法确定。,根据当前检索到的知识库内容，我无法确定。,1,1,0,0,0.0,1865.16,"CRUD_DOC_00016_2023-7-31 11:19，  中新网青海格尔木7月30日电(记者  | CRUD_DOC_00032_被誉为“炕锅美食之都”。当日,青海省餐饮行业协会授予格尔木“炕锅美食之都 | CRUD_DOC_00031_同时，首届“昆仑之星”全民器乐才艺大赛中，格尔木爱韵艺术学校的选送作品《 | CRUD_DOC_00226_中新网西宁7月12日电 (李隽)12日,记者从国家税务总局青海省税务局获"
internal_rag,negative_rejection_007,negative_rejection,关于“2023年8月1日，中车大连机车车辆有限公司为中老铁路设计制造的2台HXN3型大功率内燃机车抵达老挝磨丁，将在中老铁路磨丁-万象段承担牵引工作。”，文中负责人的电子邮箱地址是什么？如果资料没有提供，请直接说明无法确定。,根据当前检索到的知识库内容，没有找到足够相关的参考资料，因此我暂时无法给出可靠回答。,1,1,0,0,0.0,1927.05,
internal_rag,negative_rejection_008,negative_rejection,关于“2023年8月3日，广州市社会科学院在广州国际交流合作中心举行了推动高水平对外开放服务高质量发展研讨会暨《广州城市国际化发展报告（2023）》发布会。”，文中负责人的电子邮箱地址是什么？如果资料没有提供，请直接说明无法确定。,根据当前检索到的知识库内容，我无法确定。,1,1,0,0,0.0,1747.44,"CRUD_DOC_00012_2023-08-03 20:43， 南方网讯 （记者/杨智明 通讯员/穗 | CRUD_DOC_00024_自2014年启动以来，已累计募集岗位超18万个，帮助11万余名大学生走上 | CRUD_DOC_00023_总结了2022年广州城市国际化发展现状,通过分析广州在权威全球城市评价排 | CRUD_DOC_00492_2023-08-08 18:30， 原标题：第七届广州老博会8月25日开"
internal_rag,negative_rejection_009,negative_rejection,关于“2023年7月29日，首届“瑶池杯”昆仑美食节在青海省格尔木市启动，期间包括厨王争霸赛、特色美食人气榜评选、非遗文化展演等活动。”，文中负责人的电子邮箱地址是什么？如果资料没有提供，请直接说明无法确定。,根据当前检索到的知识库内容，我无法确定。,1,1,0,0,0.0,5.02,"CRUD_DOC_00016_2023-7-31 11:19，  中新网青海格尔木7月30日电(记者  | CRUD_DOC_00032_被誉为“炕锅美食之都”。当日,青海省餐饮行业协会授予格尔木“炕锅美食之都 | CRUD_DOC_00031_同时，首届“昆仑之星”全民器乐才艺大赛中，格尔木爱韵艺术学校的选送作品《 | CRUD_DOC_00226_中新网西宁7月12日电 (李隽)12日,记者从国家税务总局青海省税务局获"
internal_rag,negative_rejection_010,negative_rejection,关于“2018年，柬中两国在柬埔寨开启医疗合作项目，共同救治柬埔寨先心病患儿，至2023年8月2日，已成功筛查儿童5万余人，为86名先心病患儿免费治疗。”，文中负责人的电子邮箱地址是什么？如果资料没有提供，请直接说明无法确定。,根据当前检索到的知识库内容，没有找到足够相关的参考资料，因此我暂时无法给出可靠回答。,1,1,0,0,0.0,3107.67,
internal_rag,negative_rejection_011,negative_rejection,关于“2023年7月15日下午，广东省人力资源和社会保障厅、广东省工商业联合会、江门市人力资源和社会保障局联合主办的“筑梦青春·就业启航”招聘活动在江门举行，旨在帮助高校毕业生顺利就业。”，文中负责人的电子邮箱地址是什么？如果资料没有提供，请直接说明无法确定。,根据当前检索到的知识库内容，没有找到足够相关的参考资料，因此我暂时无法给出可靠回答。,1,1,0,0,0.0,3060.12,
internal_rag,negative_rejection_012,negative_rejection,关于“2021年7月22日至28日，德州学院经济管理学院实践团赴山东省威海市郐家村开展以“电商助农”为主题的大学生暑期“三下乡”社会实践活动，通过网络电商直播帮助村民销售编织簸箕。”，文中负责人的电子邮箱地址是什么？如果资料没有提供，请直接说明无法确定。,根据当前检索到的知识库内容，没有找到足够相关的参考资料，因此我暂时无法给出可靠回答。,1,1,0,0,0.0,3243.43,
internal_rag,negative_rejection_013,negative_rejection,关于“2023年8月9日，应急管理部部长王祥喜部署安排国家防总办公室、应急管理部等与中国气象局、水利部、自然资源部联合调度会商，研判雨情、汛情、地质灾害和6号台风“卡努”发展趋势，并安排部署重点地区防汛救灾工作。”，文中负责人的电子邮箱地址是什么？如果资料没有提供，请直接说明无法确定。,根据当前检索到的知识库内容，我无法确定。,1,1,0,0,0.0,2071.36,CRUD_DOC_00035_举报/反馈 据应急管理部网站消息，7月30日上午，国家防总副总指挥、应急 | CRUD_DOC_00036_本轮降水与前期出现暴雨洪涝灾害的地区重叠，要特别防范农田渍涝、中小河流洪 | CRUD_DOC_00054_国家防总于29日12时将针对京津冀晋鲁豫6省份的防汛应急响应提升至三级， | CRUD_DOC_00553_中共中央总书记、国家主席、中央军委主席习近平对防汛救灾工作作出重要指示。 | CRUD_DOC_00861_2023-07-28 13:59，  原标题：部分地区或有严重洪涝灾害 
internal_rag,negative_rejection_014,negative_rejection,关于“新华社银川9月22日电20日至22日，中共中央政治局委员、国家副主席李源潮在宁夏调研时指出，各级党委要认真落实习近平总书记要求，加强和改进党对群团工作的领导，积”，文中负责人的电子邮箱地址是什么？如果资料没有提供，请直接说明无法确定。,根据当前检索到的知识库内容，没有找到足够相关的参考资料，因此我暂时无法给出可靠回答。,1,1,0,0,0.0,1859.08,
internal_rag,negative_rejection_015,negative_rejection,关于“新华社悉尼5月28日电（万思琦）未见冰山上的来客，一座冰山却亲自来了。2010年，一座冰山偶然漂移至南极联邦湾，为澳大利亚南极科考人员研究海冰变化对生态环境的影”，文中负责人的电子邮箱地址是什么？如果资料没有提供，请直接说明无法确定。,根据当前检索到的知识库内容，没有找到足够相关的参考资料，因此我暂时无法给出可靠回答。,1,1,0,0,0.0,1874.26,
internal_rag,negative_rejection_016,negative_rejection,关于“新华社上海4月2日电（许晓青 周文其）上海2日公布的一项抽样调查结果显示，相恋1年及1年不到就结婚的“闪婚”族群在上海正逐步增多。民政部门的专家分析认为，上海青”，文中负责人的电子邮箱地址是什么？如果资料没有提供，请直接说明无法确定。,根据当前检索到的知识库内容，没有找到足够相关的参考资料，因此我暂时无法给出可靠回答。,1,1,0,0,0.0,2661.23,
llamaindex,event_summary_001,event_summary,请根据知识库概括这件事的核心内容：2023年7月20日，应急管理部、财政部联合下发《因灾倒塌、损坏住房恢复重建救助工作规范》的通知，规范倒损住房恢复重建救助相关工作。,2023年7月20日，应急管理部与财政部共同发布了关于印发《因灾倒塌、损坏住房恢复重建救助工作规范》的通知，旨在进一步规范因自然灾害导致的住房倒塌或损坏后的恢复重建救助工作。该通知明确了地方政府在倒损住房恢复重建中的责任，并规定了中央和地方财政的资金支持机制。此外，《规范》还详细说明了救助对象的认定程序以及补助资金的管理方式，强调信息公开和社会监督的重要性。,0,0,0,1,0.4966,2685.84,CRUD_DOC_00001_2023-07-20 10:02， 本报讯 近日，应急管理部、财政部联合 | CRUD_DOC_00741_2023-07-20 18:27， 建业地产 视觉中国 资料图7月20日 | CRUD_DOC_00079_2023-07-26， 中国发展网讯 7月26日从宜春市有关新闻发布会上
llamaindex,event_summary_002,event_summary,请根据知识库概括这件事的核心内容：2022年7月21日至23日，日本岸田内阁的支持率在读卖新闻社的民调中下降6个百分点至35%，创就职以来的新低，不支持率上升至52%。,2022年7月21日至23日，根据读卖新闻社进行的一项民意调查，日本岸田内阁的支持率降至35%，这是自其上任以来的最低值，相比之前下降了6个百分点。同时，不支持率上升至52%。,0,0,0,1,0.2131,2646.26,"CRUD_DOC_00002_07/25 07:11， 据日本《读卖新闻》7月24日报道，读卖新闻社7 | CRUD_DOC_00345_据新华社，日本东芝公司8月7日宣布，以日本国内基金“日本产业合作伙伴”( | CRUD_DOC_00026_6%。分产业看,第一产业增加值1766.62亿元,增长4.1%;第二产业"
llamaindex,event_summary_003,event_summary,请根据知识库概括这件事的核心内容：2023年8月15日，天津市静海区台头镇清北地区北围埝上的应急抢险队在大清河洪水红色预警生效中进行堤坝风险排查和人民生命财产安全保障。,2023年8月15日，在天津市静海区台头镇清北地区的北围埝上，应急抢险队在大清河洪水红色预警持续生效的情况下，顶着烈日巡护、排查堤坝风险，确保洪水顺利下泄和人民群众生命财产安全。,0,0,0,1,0.5981,2531.31,CRUD_DOC_00003_2023-08-15 19:12:54， 8月15日，应急抢险队在天津市 | CRUD_DOC_00003_2023-08-15 19:12:54， 8月15日，应急抢险队在天津市 | CRUD_DOC_00315_2023-08-07 08:02， 记者昨日从天津市水务局获悉，8月6日
llamaindex,event_summary_004,event_summary,请根据知识库概括这件事的核心内容：2023年8月16日，湖北省35个县市出现35℃以上高温，并预计未来三天高温将持续，局部地区可能有阵雨或雷阵雨，咸宁及其他强降水区域可能发生地质灾害。,2023年8月16日至18日，湖北省大部分地区将维持晴到多云的天气，最高气温可达34～38℃，局部超过39℃。预计未来三天高温将持续，部分地区可能出现阵雨或雷阵雨。特别需要注意的是，咸宁及其周边强降水区域发生崩塌、滑坡和泥石流的风险较大。建议公众尽量避免中午时段外出，并做好防暑降温措施。同时，鄂东等地需警惕局地短时强对流天气可能引发的次生灾害。,0,0,0,1,0.5559,2987.95,CRUD_DOC_00004_2023-08-16 14:26:26， 截至昨天（15日）下午3点全省 | CRUD_DOC_00300_2023-08-17 17:07:50， 近日，上海连日高温。在建筑工地 | CRUD_DOC_00300_2023-08-17 17:07:50， 近日，上海连日高温。在建筑工地
llamaindex,event_summary_005,event_summary,请根据知识库概括这件事的核心内容：2023年8月15日，湖北十堰市公安局南水北调水源区生态环境警察支队在十堰市生态环境保护综合执法支队办公楼正式挂牌。,2023年8月15日，为有效充实和壮大环保执法力量与队伍、提高环保执法力度，在全国生态日之际，湖北省十堰市公安局成立了南水北调水源区生态环境警察支队。该支队作为市公安局内设的正科级机构，主要负责侦办土壤污染、破坏饮水水源等生态环境领域的犯罪案件，并协助开展相关行政执法工作。其成立旨在促进行政执法与刑事司法的有效衔接，强化生态保护法制层面的落实，实现信息共享和定期沟通协调机制，以打击生态环境违法犯罪行为并推动十堰市生态环境保护工作的进展。,0,0,0,1,0.3221,3200.58,CRUD_DOC_00005_2023-08-16 21:10:02， 极目新闻记者 胡迪凯通讯员 叶 | CRUD_DOC_00794_12月11日，重庆日报记者从在永川举行的“推动成渝地区双城经济圈建设生态 | CRUD_DOC_00429_2023-08-01 08:22， 一觉醒来，台风“卡努”转向更明显了！
llamaindex,event_summary_006,event_summary,请根据知识库概括这件事的核心内容：2023年8月16日，韩国总统尹锡悦在光复节78周年纪念仪式上的演讲中，提出韩日两国为世界和平与繁荣作出贡献的观点，引发韩国国内的不满。,2023年8月16日，韩国总统尹锡悦在光复节78周年纪念仪式上发表讲话，强调了韩日合作的重要性，并认为两国作为安全和经济伙伴可以共同为世界和平与繁荣做出贡献。然而，这一言论在日本提及历史问题时的回避态度引发了韩国国内的不满，特别是在野党对尹锡悦政府与日本进行“无差别军事合作”的质疑。此外，尹锡悦的讲话内容也受到了日本媒体的关注，并被解读为其与历届总统在处理韩日关系和历史问题上的不同之处。,0,0,0,1,0.3395,2999.88,CRUD_DOC_00006_08/16 13:51， 【环球网报道 见习记者 姜蔼玲】韩国总统尹锡悦 | CRUD_DOC_00871_00:14日本《朝日新闻》16日报道称韩国政府和执政党向日方表示，既然福 | CRUD_DOC_00896_2023/08/16 ， 参考消息网8月16日报道 据香港《南华早报》网
llamaindex,event_summary_007,event_summary,请根据知识库概括这件事的核心内容：2021年8月7日至11日，山西省团校阳泉学院举办了团山西省委书记张钧主持的学习贯彻习近平总书记在同团中央新一届领导班子成员集体谈话时的重要讲话精神和团十九大部署暨提升基层改革攻坚能力专题培训班。,2021年8月7日至11日，山西省团校阳泉学院举办了主题为学习贯彻习近平总书记重要讲话精神及团十九大部署的培训班。此次培训聚焦深化学习习近平新时代中国特色社会主义思想，围绕青年工作的重要思想和考察调研山西重要讲话指示精神等内容进行集中学习和交流研讨。张钧在主题报告中深入解读了相关讲话精神，并结合“八个清晰指明”和“六个必须始终”的实践要求，提出全省共青团应将学习宣传贯彻作为重大政治任务，紧密结合实际，提高运用党的创新理论指导青年工作的能力。培训还设置了多种形式的环节，帮助参训人员更好地理解和落实中央及省委、团中央的工作部署。,0,0,0,1,0.4839,3127.88,"CRUD_DOC_00007_， 本报讯（中青报·中青网记者 胡志中）8月7日至11日，山西共青团学习 | CRUD_DOC_00810_为促使新员工系统学习了解中国建材集团,提升岗位履职能力,增强归属感,为打 | CRUD_DOC_00050_面对当地电商人才匮乏的困境，团队认为培养当地村民的“新农人”意识至关重要"
llamaindex,event_summary_008,event_summary,请根据知识库概括这件事的核心内容：2023年7月27日，中国常驻联合国代表张军在联合国表示，希望安理会能够就完全解除对中非共和国的武器禁运采取进一步行动。,2023年7月27日，中国常驻联合国代表张军在联合国表示，鉴于中非共和国的安全形势已有所改善，希望安理会能够进一步考虑完全解除对该国的武器禁运。尽管安理会通过了延长武器禁运一年的决议，并决定不再将该禁运措施适用于中非安全部队，但这一决定未能完全满足中非及部分区域国家的要求。中国在表决时投下了弃权票，认为这有助于中非加强安全能力建设并维护地区稳定，但仍需继续关注中非政府的需求和关切。,0,0,0,1,0.3497,3096.79,CRUD_DOC_00008_新华社联合国7月27日电 中国常驻联合国代表张军27日说，武器禁运已不适 | CRUD_DOC_01035_新华社联合国12月21日电 中国常驻联合国代表马朝旭21日在对安理会也门 | CRUD_DOC_00034_”。乌克兰外长库列巴7月17日在联合国安理会发表讲话/资料图在黑海运量通
